TF,Gene,Control.AT1_niche_1,Control.AT1_niche_2,Control.AT2,Control.Adventitial_FBs,Control.Alveolar_Macrophages_niche_1,Control.Alveolar_Macrophages_niche_2,Control.Arteriole,Control.Inflammatory_FBs,Control.Mesothelial,Control.Monocytes_MDMs,Control.Multiciliated,Control.Proliferating_AT2,Control.Proliferating_NK_NKT,Control.SPP1pos_Macrophages,Control.Secretory,Control.Transitional_AT2,IPF.AT1_niche_1,IPF.AT1_niche_2,IPF.AT2,IPF.Activated_Fibrotic_FBs_niche_1,IPF.Activated_Fibrotic_FBs_niche_2,IPF.Adventitial_FBs,IPF.Alveolar_Macrophages_niche_1,IPF.Alveolar_Macrophages_niche_2,IPF.Arteriole,IPF.B,IPF.Basal,IPF.CD4pos_T,IPF.CD8pos_T,IPF.Capillary,IPF.Goblet,IPF.Inflammatory_FBs,IPF.KRT5neg_KRT17pos_niche_1,IPF.KRT5neg_KRT17pos_niche_2,IPF.Lymphatic,IPF.Mesothelial,IPF.Multiciliated,IPF.Proliferating_AT2,IPF.Proliferating_NK_NKT,IPF.SMCs_Pericytes,IPF.SPP1pos_Macrophages,IPF.Secretory,IPF.Subpleural_FBs,IPF.Transitional_AT2,IPF.Tregs
IRF1,TTC33,0.0,0.0026720995,0.0,0.0035336714,0.024022594,0.0031606925,0.0,0.0,0.004493977,0.0,0.002453415,0.0011505556,0.0,0.0,0.0,0.0031115548,0.011688015,0.0056698043,0.0023260855,0.0,0.0,0.0,0.0045084776,0.0,0.0,0.0,0.0,0.05605987,0.0222529,0.0,0.0,0.0103338,0.0023280936,0.0022864323,0.0,0.0,0.0035248385,0.0,0.096787065,0.003868103,0.0,0.002042459,0.0,0.0,0.0
IRF1,UBA52,0.0,0.0031256902,0.0,0.0,0.046494205,0.02746886,0.0,0.0,0.0,0.109646544,0.0029461107,0.0,0.068632714,0.03358342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007191767,0.006766159,0.0,0.0,0.0,0.0,0.04035852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16410401,0.0061600916,0.026579954,0.0,0.0,0.0,0.0
IRF1,UBXN7,0.0035424524,0.0,0.0,0.0,0.035522837,0.0,0.0,0.0,0.0,0.09648457,0.0,0.0,0.057586204,0.0,0.0013219498,0.0,0.004428796,0.0,0.0,0.0,0.0,0.0,0.0043535084,0.0063841627,0.009410501,0.0,0.0,0.010246686,0.0051368573,0.0,0.0,0.0,0.0020140144,0.0,0.0032667622,0.0051071304,0.0,0.0,0.14501977,0.0,0.0039358824,0.0,0.0,0.0,0.034545153
IRF1,VNN2,0.0,0.0,0.0,0.0,0.017599558,0.0044792197,0.0,0.0,0.0,0.0,0.0,0.0,0.07661895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002789091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07041036,0.0,0.0,0.0,0.0,0.0,0.0
IRF1,VSIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008877057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034166545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF1,WAKMAR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099420436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010707205,0.0,0.0,0.0,0.0,0.054643027,0.08257106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019260395,0.0,0.17497587,0.0,0.0028518955,0.0,0.0,0.0,0.11087038
IRF1,WIPF1,0.0030575276,0.0,0.0,0.0,0.044573136,0.0062810974,0.0,0.0,0.0,0.0,0.0005870075,0.0,0.0,0.015008759,0.0,0.0,0.014287218,0.0,0.0,0.0,0.0,0.0,0.008593363,0.013765853,0.0,0.0,0.0,0.083474346,0.040488996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22071666,0.0,0.021839444,0.0,0.0,0.0,0.08651954
IRF1,ZBTB20-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56425536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019643856,0.0,0.0,0.0,0.0,0.5458973,0.0,0.0,0.0,0.0,0.0,0.10900081
IRF1,ZNRF2,0.0,0.0,0.0,0.0,0.015915854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012355417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014392759,0.0045391675,0.0,0.0,0.0
IRF2,AAK1,0.01505577,0.0,0.0034925363,0.0,0.23099919,0.061640408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050298393,0.0,0.0,0.0070906756,0.0,0.0009955714,0.0,0.0,0.0,0.07022243,0.06912271,0.0,0.0,0.008482493,0.0,0.0,0.0,0.0,0.0,0.0017932449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068891056,0.0054204133,0.0,0.001546828,0.0644229
IRF2,AFMID,0.0,0.0,0.0,0.0,0.038855202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120972574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022916894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05400184,0.0,0.0,0.0,0.0
IRF2,APOL2,0.004327316,0.006566049,0.0019229985,0.0034516538,0.104403615,0.037003532,0.010708046,0.0032465677,0.00676203,0.0465269,0.0,0.0084015075,0.097091675,0.021489996,0.0,0.001765918,0.0,0.0,0.0,0.0,0.0,0.0,0.035947833,0.06817974,0.018091666,0.0,0.0,0.13447213,0.06279905,0.02049666,0.0,0.0054054833,0.0025348489,0.005495159,0.0024538266,0.0,0.0,0.0,0.0456137,0.0056754765,0.040039014,0.0,0.005381758,0.0,0.12816754
IRF2,ARRB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011533955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017697851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF2,CAPRIN1,0.0,0.0,0.0,0.0,0.061633985,0.009879936,0.0026274864,0.0,0.0,0.02951916,0.0,0.002020662,0.0,0.041066505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03582285,0.023557613,0.0,0.0,0.0018024738,0.0,0.004602334,0.0,0.0,0.0015425461,0.0,0.0,0.0,0.0,0.0,0.0,0.004150437,0.0,0.019380057,0.0,0.0,0.0,0.0
IRF2,CCNDBP1,0.0,0.0,0.005035185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09062315,0.0,0.0,0.0051178243,0.0,0.0,0.0,0.0,0.0,0.004065818,0.009683586,0.014867299,0.0,0.004116592,0.0,0.022898233,0.04840625,0.012429229,0.018601965,0.006445735,0.0057885963,0.005086817,0.0,0.0,0.013827641,0.005121355,0.0931747,0.0027222647,0.0,0.0,0.0,0.0,0.038781155
IRF2,CHODL,0.0025626423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043168077,0.0,0.0,0.0,0.002876171,0.001440647,0.0,0.0,0.0,0.0,0.0,0.0,0.01351585,0.0,0.0,0.022286298,0.12067933,0.0,0.0,0.0,0.00064925227,0.0,0.0,0.0,0.0,0.0,0.027935985,0.0,0.0,0.000935391,0.0,0.0,0.058987256
IRF2,CNEP1R1,0.0,0.0,0.0,0.0,0.05779981,0.015462694,0.0015959884,0.0,0.0,0.12690493,0.0,0.0,0.0053547584,0.044109035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018195145,0.028057914,0.0,0.0,0.0,0.0,0.010982739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023088012,0.0,0.0,0.0,0.0026601618
IRF2,CREBBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11972422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036084402,0.068822086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043223865,0.0,0.0,0.0,0.0,0.0,0.06901641
IRF2,DLEU1,0.0,0.0,0.004500331,0.0,0.13489857,0.05331273,0.005811534,0.0,0.0,0.18073528,0.0117201675,0.0032390652,0.024190387,0.13749914,0.022302477,0.0,0.0,0.001537181,0.0,0.0016921782,0.0,0.0007972287,0.08912169,0.09163326,0.011893083,0.0,0.022279067,0.06555857,0.11391104,0.0033052983,0.010998235,0.0,0.0011361492,0.0,0.00258117,0.002872931,0.026696669,0.0,0.036065917,0.0,0.13403763,0.0059786476,0.0,0.0014730509,0.11004796
IRF2,DNAJC5B,0.0,0.0,0.0,0.0,0.48027375,0.20779486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14311069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF2,EAF2,0.0,0.0,0.0,0.0010153025,0.06531828,0.024753632,0.00248075,0.0010138563,0.00049124483,0.14352667,0.0,0.0010620442,0.0,0.08553597,0.0013021294,0.0,0.0,0.0,0.0,0.0016228617,0.0007216704,0.00076534285,0.039023373,0.023652641,0.0,0.0033725488,0.0,0.003155039,0.0,0.0,0.017628988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038634338,0.0,0.017225036,0.0,0.0,0.0,0.002334994
IRF2,EED,0.0,0.0,0.0,0.0,0.017900582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF2,EFTUD2,0.0,0.0,0.0,0.027142785,0.0,0.0,0.0,0.003691654,0.0035786536,0.0,0.0,0.0,0.0,0.0,0.004894328,0.0028825484,0.001728998,0.0038243826,0.001732814,0.006976213,0.0056888643,0.0046794224,0.0,0.0,0.0,0.0,0.0,0.00835626,0.0,0.0,0.011636809,0.0,0.00423704,0.002934386,0.0,0.0025330477,0.0,0.0016790276,0.0,0.0,0.0,0.004943008,0.0,0.0,0.0
IRF2,EIF4H,0.0,0.0038328501,0.0031475865,0.00964865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010378841,0.0,0.034480695,0.0,0.0037870728,0.0013384145,0.002278707,0.0034873488,0.0026386015,0.0019347501,0.0024454354,0.018808307,0.019567717,0.009116105,0.0030007686,0.015462694,0.0,0.060606975,0.008335539,0.01894269,0.0051702145,0.0027950066,0.0037674669,0.004336132,0.0019270704,0.006349929,0.0,0.02530423,0.0016792339,0.012125294,0.004587632,0.0054707224,0.0050285314,0.028878221
IRF2,FBXW4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045569412,0.0,0.0,0.0,0.0,0.08857347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF2,FBXW7,0.0041795634,0.0035927226,0.0018525332,0.0037274833,0.033507317,0.0074787177,0.00795792,0.0017272965,0.0013611235,0.03355323,0.0023421003,0.0037786558,0.02791608,0.014077214,0.005723354,0.002223958,0.008144738,0.0,0.0022680976,0.0010341548,0.0013898693,0.004795158,0.027592333,0.029509487,0.020201335,0.0051506716,0.0054744035,0.04508589,0.039840955,0.008522651,0.009382535,0.003880008,0.00292225,0.0028076093,0.0031605898,0.0040067798,0.007669404,0.0,0.083296515,0.0023297416,0.020524513,0.008903381,0.0028378025,0.002463093,0.059350617
IRF2,FILIP1,0.0,0.0,0.04387736,0.009066318,0.005079295,0.0,0.0,0.0,0.0,0.01581917,0.0051516946,0.016568223,0.0,0.005815416,0.0150303645,0.0,0.0,0.0,0.02638463,0.0,0.0,0.0,0.010185599,0.0,0.0,0.0,0.023825478,0.0,0.0,0.022532236,0.0,0.027832277,0.0070221643,0.0,0.008675683,0.031552024,0.0,0.0061694323,0.0,0.022107778,0.005088506,0.0,0.0,0.009191331,0.0
IRF2,FRYL,0.027390465,0.0,0.01734837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021925101,0.016133353,0.0,0.012322757,0.0,0.0,0.0,0.0,0.0,0.07409373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011498934,0.0,0.03770105,0.0,0.0,0.0,0.0,0.0,0.014686153,0.0
IRF2,GIMAP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092143435,0.0,0.0,0.024431385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017931731,0.0,0.0,0.0,0.0,0.0,0.0
IRF2,GIMAP7,0.0,0.0,0.0,0.0,0.0,0.0,0.002070284,0.0,0.0,0.024537032,0.0,0.0,0.017308524,0.005306635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00987275,0.0,0.0,0.0054192888,0.024826786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057744056,0.0,0.0,0.0,0.0,0.0,0.024426294
IRF2,HACD4,0.0056436397,0.0,0.0,0.0,0.07540056,0.005130002,0.0,0.0,0.0,0.0649321,0.009995964,0.0,0.030853037,0.02647714,0.0,0.0,0.002835848,0.0,0.0,0.0035087646,0.0,0.0,0.055500105,0.0438563,0.0,0.0,0.0029501214,0.014453758,0.024228923,0.0,0.0,0.003957327,0.0,0.0,0.0019053703,0.0,0.012991998,0.0020755911,0.07004296,0.0005909368,0.020250306,0.0,0.0,0.0,0.07691886
IRF2,HAUS3,0.0,0.010553758,0.0,0.019720718,0.05461778,0.0,0.015507206,0.0,0.0,0.09866258,0.0,0.017481714,0.063756794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05231044,0.12271645,0.017106198,0.0,0.0,0.0,0.0095822625,0.0,0.0,0.0,0.0,0.055999033,0.015436963,0.0,0.0,0.0,0.0,0.0375752
IRF2,IQCB1,0.0,0.016483946,0.0,0.0,0.14036918,0.04891251,0.015782826,0.0,0.0,0.19899277,0.056270175,0.035478372,0.019485308,0.15037759,0.02506274,0.0,0.0,0.007373214,0.008054389,0.0,0.0,0.0,0.07470537,0.105925255,0.017184034,0.017889455,0.05676822,0.04532028,0.14847133,0.023565853,0.0719231,0.0,0.0,0.019540645,0.012352699,0.0,0.027428377,0.0,0.03521283,0.0,0.07662008,0.011452849,0.006573953,0.0,0.055954974
IRF2,IQSEC1,0.0,0.0,0.0,0.0,0.04927978,0.03635608,0.006837768,0.0,0.0,0.095657565,0.0,0.0,0.07626381,0.0,0.0,0.0,0.0,0.0,0.0,0.019490998,0.0,0.0,0.0,0.076786175,0.013681631,0.0,0.012827462,0.022668226,0.03189588,0.013622582,0.0,0.016498748,0.0,0.0,0.0,0.0,0.039430253,0.0,0.04410328,0.0,0.039052475,0.0,0.0,0.0,0.03600402
IRF2,IRF2,0.029919334,0.009384004,0.018895604,0.03016978,0.22329558,0.039761975,0.043751832,0.0,0.0,0.14739706,0.0019154216,0.025876082,0.0332609,0.33175576,0.017062992,0.0,0.013200469,0.0,0.006809687,0.0,0.0,0.010311151,0.07334082,0.13510156,0.014357198,0.0,0.041039277,0.010320099,0.075930364,0.0,0.021350188,0.011318598,0.018745834,0.0,0.011484868,0.0013799091,0.030315757,0.025320154,0.01898234,0.003345732,0.08371282,0.0015683911,0.0068823076,0.0,0.07838834
IRF2,IST1,0.0,0.0,0.003029406,0.0031604357,0.12080318,0.03367072,0.0,0.0,0.0,0.05988466,0.0,0.0084894495,0.0,0.14242654,0.0051708794,0.0,0.0,0.0,0.0,0.006339368,0.0,0.0,0.088798106,0.10788417,0.0048987297,0.0,0.02986187,0.006633205,0.02869309,0.0032468762,0.012278772,0.0028861999,0.0,0.0,0.0029942903,0.0007316456,0.001977734,0.0,0.033515275,0.0009586376,0.113541566,0.0,0.0,0.002251977,0.0057756715
IRF2,KLF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04345317,0.0,0.0,0.0,0.051687263,0.0,0.13547498,0.0,0.0,0.0,0.0,0.008554734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF2,M6PR,0.016553272,0.0,0.007393115,0.0049433666,0.0,0.0,0.023908932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009874977,0.011828651,0.0,0.0037758844,0.0022086084,0.004758853,0.0,0.0038923223,0.0,0.06920032,0.021081531,0.004937736,0.008107391,0.026549323,0.059856605,0.015432516,0.010553859,0.009251342,0.0022619173,0.0,0.005351383,0.0022713423,0.006085767,0.0050913715,0.058676057,0.0,0.0,0.0033951001,0.0,0.0,0.045724988
IRF2,NMI,0.0046339906,0.0,0.0017726725,0.0,0.10694828,0.013315011,0.016824344,0.00082301477,0.0,0.054508112,0.0008997437,0.0,0.040769055,0.0050262287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016543238,0.03522195,0.04251066,0.0,0.0,0.004586095,0.034174107,0.016936839,0.00453927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037625052,0.0,0.05403101,0.0,0.0,0.0,0.04896182
IRF2,PLXNC1,0.0,0.0,0.0,0.0,0.007697227,0.009510598,0.0021543659,0.00041423677,0.0,0.103069484,0.0,0.0,0.008528084,0.16445825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001498539,0.023549818,0.0011059406,0.0,0.0,0.007708722,0.023905402,0.003542555,0.0,0.0011921197,0.0,0.0,0.0,0.0,0.0011595916,0.0,0.005445978,0.0010347745,0.013760085,0.0,0.0,0.0,0.019756682
IRF2,PRPF4B,0.0,0.0,0.0,0.0,0.120439515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1560574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046593178,0.0,0.0,0.0,0.03628584
IRF2,PTK2B,0.0045243604,0.0,0.0,0.0,0.08744946,0.0,0.0,0.0,0.0,0.0,0.001169815,0.0,0.0,0.0,0.0,0.0,0.0016043962,0.0,0.0042289393,0.0,0.0,0.0,0.060180705,0.053716876,0.0,0.0,0.003562787,0.016841477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037480146,0.0,0.0043798015,0.017292405,0.0,0.0,0.0,0.0,0.0,0.0
IRF2,PYCR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019310486,0.0,0.0,0.0,0.0,0.0,0.0
IRF2,RRP36,0.013202579,0.02506963,0.006646053,0.034269467,0.1025339,0.042179573,0.013568341,0.01702974,0.01523701,0.13934028,0.026948689,0.027879618,0.06784933,0.112093456,0.026144762,0.0,0.012607596,0.007454087,0.012492214,0.0,0.00629513,0.011087016,0.05748984,0.061069258,0.03305853,0.0,0.03448127,0.10240812,0.26847237,0.053778358,0.0,0.0,0.0,0.009416986,0.0,0.0,0.0,0.0,0.13977073,0.0,0.06682779,0.0,0.0042024315,0.009444037,0.0764866
IRF2,RTF2,0.0,0.0,0.0,0.0,0.22136788,0.1441729,0.0,0.0,0.0,0.3625361,0.0,0.0,0.034475576,0.2117624,0.010457236,0.0,0.0,0.0,0.0,0.0075457324,0.0,0.0,0.094188735,0.12301156,0.0,0.0,0.00981561,0.07348619,0.04197211,0.0,0.015187371,0.0,0.0,0.0,0.0024421406,0.009040256,0.0,0.0,0.0202298,0.0,0.21575865,0.0036189079,0.0,0.0,0.04298599
IRF2,SH3BP2,0.0,0.0,0.0,0.0,0.09283577,0.0,0.0,0.0,0.0,0.12651165,0.0,0.0,0.028595522,0.0506773,0.0008006394,0.0,0.0,0.000921959,0.0,0.0016318364,0.0,0.0,0.028949715,0.0,0.0,0.0,0.0,0.008441621,0.052828077,0.0052382,0.003375477,0.0022702094,0.0,0.0,0.001585775,0.00069272524,0.0,0.0,0.011101449,0.0070244567,0.0,0.00047397224,0.0,0.00032764452,0.0
IRF2,SHISAL2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025547834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001965468,0.008650258,0.0,0.0,0.0,0.02872633,0.047397204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501194,0.0,0.0,0.0,0.0,0.0,0.073593445
IRF2,SLAMF8,0.0,0.0,0.0,0.0,0.38811147,0.12398628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15855773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15787317,0.0,0.0,0.0,0.0
IRF2,SLC25A20,0.0,0.0,0.0,0.0,0.13930565,0.024330605,0.004825674,0.0,0.0,0.03466749,0.0,0.0,0.012088136,0.045144964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06697731,0.059494473,0.0,0.0,0.0,0.0,0.021471174,0.0,0.0,0.0,0.0,0.0028612046,0.0,0.0,0.0,0.0,0.03688238,0.0,0.071460105,0.0,0.0,0.0,0.06772328
IRF2,SP3,0.0,0.008552501,0.008247058,0.011607171,0.10918287,0.14364146,0.053403568,0.006948548,0.0,0.07869943,0.007967171,0.010520711,0.18905924,0.10347768,0.031243552,0.005999022,0.0,0.007715995,0.0045733387,0.0032970777,0.005672819,0.006493885,0.06255253,0.06945665,0.012363115,0.0069198115,0.07111843,0.060326267,0.084618,0.023028953,0.04782757,0.011532663,0.010953309,0.0,0.007914101,0.012129925,0.05704166,0.0,0.13202025,0.0071331523,0.12709971,0.008316341,0.004486804,0.0021636386,0.11457967
IRF2,SPG11,0.03508487,0.0057651983,0.0060499785,0.0,0.13366346,0.013764749,0.009466783,0.0037656708,0.0039446037,0.11830312,0.0050875335,0.0,0.054159496,0.031646233,0.006227769,0.0035317712,0.013702651,0.0,0.0036384687,0.0,0.0,0.012769602,0.037072275,0.023694115,0.0394702,0.0,0.023902364,0.04822384,0.0,0.0,0.0,0.0,0.0025946023,0.0,0.003455968,0.010756433,0.027609482,0.0,0.07119995,0.005748543,0.10185763,0.007255618,0.0,0.0016746954,0.08721108
IRF2,SRBD1,0.0,0.0,0.0,0.0025670684,0.25868595,0.068825044,0.007051302,0.01248155,0.00094437983,0.11516265,0.0,0.011760179,0.018481268,0.20063998,0.01629754,0.0,0.0,0.0016420487,0.0,0.0041462323,0.0,0.0061236965,0.093668334,0.07745843,0.0,0.008659647,0.010281979,0.07101975,0.080909505,0.00620516,0.08053463,0.0,0.0,0.0,0.0,0.005518163,0.007966968,0.015094524,0.088603236,0.0053346097,0.09519015,0.0,0.0,0.0,0.02319821
IRF2,SULT1B1,0.0,0.0,0.0,0.0,0.04507058,0.013791481,0.0,0.0,0.0,0.08515256,0.0,0.0,0.0,0.060705755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013281319,0.022634711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01308198,0.0,0.0,0.0,0.0
IRF2,TBCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07690941,0.0,0.0,0.0,0.0,0.0,0.0
IRF2,TCIRG1,0.0,0.0,0.0,0.0,0.045419242,0.02055824,0.0,0.0,0.0019196483,0.08841148,0.0,0.0,0.15337779,0.14751172,0.0,0.0018189718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045311045,0.0,0.0,0.008067297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05233463,0.0,0.104280286,0.0,0.0,0.0,0.028422583
IRF2,TMEM104,0.0,0.0,0.0,0.0,0.041213103,0.017656082,0.0,0.0,0.0,0.027151734,0.0,0.002262587,0.011803712,0.039561715,0.0,0.0,0.0,0.00031284866,0.0,0.0,0.0,0.0019440792,0.030760877,0.016434647,0.001972271,0.0,0.0,0.022073727,0.0,0.0039392686,0.014849639,0.0,0.0,0.0,0.0,0.0034410215,0.0,0.0,0.006218787,0.0,0.0122466115,0.0,0.0,0.0,0.012273085
IRF2,TMEM123,0.0,0.0,0.0,0.0,0.0,0.033680398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF2,TMEM268,0.0,0.0,0.024579892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025117176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009569703,0.0
IRF2,TMEM65,0.0,0.0,0.0,0.0,0.02133821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045814633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015777882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
